id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,max_antigüedad_empleo_años,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2019_mal_981,1.0,malambo,981.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,si,2.0,0.0,0.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,nada probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,raramente,a veces,siempre,nunca,no,450000.0
2019_mal_982,1.0,malambo,982.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,2.0,si,raramente,mejor,no,no,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,9.0,nunca,raramente,raramente,raramente,no,828116.0
2019_mal_983,1.0,malambo,983.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,si,a veces,peor,no,no,control sobre muy pocas decisiones,nada probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,menos de 1 salario mínimo,1.0,0.0,a menudo,raramente,a menudo,raramente,no,500000.0
2019_mal_984,1.0,malambo,984.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,0.0,0.0,1.0,no,a veces,mejor,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,9.0,a menudo,raramente,a veces,a veces,no,500000.0
2019_mal_985,1.0,malambo,985.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,2.0,no,a veces,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,9.0,a menudo,a veces,nunca,nunca,no,520000.0
2019_mal_986,1.0,malambo,986.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,no,0.0,0.0,0.0,no,raramente,mejor,si,no,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,nunca,a veces,nunca,nunca,no,1200000.0
2019_mal_987,1.0,malambo,987.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,2.0,no,a veces,mejor,si,si,control sobre muy pocas decisiones,poco probable,si,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,9.0,raramente,a veces,siempre,a veces,no,450000.0
2019_mal_988,1.0,malambo,988.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,no,2.0,0.0,1.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,nada feliz,insatisfecho,más de 5 salarios mínimos,1.0,1.0,raramente,siempre,nunca,nunca,no,300000.0
2019_mal_989,1.0,malambo,989.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,no,nunca,mejor,si,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,1.0,raramente,raramente,a veces,raramente,no,1000000.0
2019_mal_990,1.0,malambo,990.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,nunca,igual,no,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,5.0,nunca,nunca,nunca,nunca,no,800000.0
2019_mal_991,1.0,malambo,991.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,1.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,0.75,a menudo,a veces,a veces,raramente,no,400000.0
2019_mal_992,1.0,malambo,992.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,1.0,si,nunca,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,más de 5 salarios mínimos,1.0,4.0,raramente,nunca,nunca,raramente,no,1200000.0
2019_mal_993,1.0,malambo,993.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,no,0.0,0.0,0.0,si,a veces,mejor,si,no,control sobre muy pocas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,raramente,a veces,a veces,nunca,no,1100000.0
2019_mal_994,1.0,malambo,994.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,2.0,0.0,1.0,si,a veces,igual,si,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,nunca,a veces,nunca,a veces,no,828116.0
2019_mal_995,1.0,malambo,995.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,a veces,mejor,si,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,10.0,a menudo,a veces,a veces,nunca,no,750000.0
2019_mal_996,1.0,malambo,996.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,4.0,1.0,si,raramente,mejor,no,no,ningún control,algo probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,a veces,nunca,nunca,nunca,si,900000.0
2019_mal_997,1.0,malambo,997.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,2.0,1.0,si,a veces,mejor,no,no,control sobre muy pocas decisiones,algo probable,si,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,13.0,a menudo,a veces,a veces,raramente,no,450000.0
2019_mal_998,1.0,malambo,998.0,6.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,no,2.0,0.0,1.0,si,nunca,igual,no,si,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,más de 5 salarios mínimos,1.0,10.0,a menudo,nunca,siempre,nunca,si,850000.0
2019_mal_999,1.0,malambo,999.0,5.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,no,0.0,1.0,0.0,no,nunca,peor,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,nada feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,siempre,nunca,nunca,no,781242.0
2019_mal_1000,1.0,malambo,1000.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,si,0.0,2.0,2.0,si,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,9.0,nunca,raramente,raramente,raramente,no,800000.0
2019_mal_1001,1.0,malambo,1001.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,si,0.0,0.0,1.0,si,a veces,mejor,si,no,control sobre muy pocas decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,1.0,raramente,a menudo,siempre,raramente,no,150000.0
2019_mal_1002,1.0,malambo,1002.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,no,0.0,0.0,1.0,si,nunca,mejor,si,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,nunca,raramente,nunca,nunca,no,828116.0
2019_mal_1003,1.0,malambo,1003.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,0.0,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,menos de 1 salario mínimo,1.0,0.0,raramente,siempre,siempre,raramente,no,450000.0
2019_mal_1004,1.0,malambo,1004.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,a veces,mejor,si,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,menos de 1 salario mínimo,1.0,7.0,nunca,nunca,raramente,nunca,no,600000.0
2019_mal_1005,1.0,malambo,1005.0,5.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,si,1.0,0.0,1.0,si,a veces,peor,si,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,nunca,nunca,raramente,nunca,no,650000.0
2019_mal_1006,1.0,malambo,1006.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,1.0,no,a veces,peor,si,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,1.0,nunca,raramente,nunca,nunca,no,828116.0
2019_mal_1007,1.0,malambo,1007.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,si,0.0,0.0,1.0,no,a veces,peor,si,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,5.0,raramente,siempre,nunca,nunca,no,400000.0
2019_mal_1008,1.0,malambo,1008.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,1.0,si,raramente,mejor,si,no,control sobre muy pocas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,raramente,a veces,a veces,nunca,no,1200000.0
2019_mal_1009,1.0,malambo,1009.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,no,a veces,mejor,si,no,ningún control,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,más de 5 salarios mínimos,1.0,0.0,raramente,a veces,a veces,nunca,si,500000.0
2019_mal_1010,1.0,malambo,1010.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,1.0,si,raramente,igual,si,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,5.0,raramente,a veces,raramente,raramente,no,900000.0
2019_mal_1011,1.0,malambo,1011.0,7.0,4.0,3.0,1.0,1.0,4.0,0.0,2.0,no,4.0,0.0,1.0,si,nunca,mejor,si,si,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,0.07,nunca,nunca,nunca,nunca,si,900000.0
2019_mal_1012,1.0,malambo,1012.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,no,3.0,0.0,1.0,si,a veces,mejor,si,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,3.0,raramente,raramente,nunca,nunca,no,900000.0
2019_mal_1013,1.0,malambo,1013.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,no,2.0,0.0,2.0,no,a veces,peor,si,no,control sobre algunas decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,más de 5 salarios mínimos,1.0,13.0,a menudo,siempre,nunca,raramente,no,420000.0
2019_mal_1014,1.0,malambo,1014.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,no,0.0,0.0,0.0,si,raramente,mejor,no,no,control sobre la mayoría de decisiones,poco probable,si,menos de 1 salario mínimo,bastante feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,raramente,nunca,no,750000.0
2019_mal_1015,1.0,malambo,1015.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,si,0.0,0.0,1.0,no,raramente,igual,no,si,ningún control,poco probable,si,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,2.0,nunca,a veces,nunca,nunca,no,781242.0
2019_mal_1016,1.0,malambo,1016.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.07,nunca,nunca,nunca,nunca,no,1050000.0
2019_mal_1017,1.0,malambo,1017.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,a veces,mejor,si,no,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,15.0,raramente,siempre,a menudo,raramente,no,500000.0
2019_mal_1018,1.0,malambo,1018.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,a veces,peor,si,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,0.0,a veces,raramente,raramente,nunca,no,1100000.0
2019_mal_1019,2.0,malambo,1019.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,a veces,igual,si,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,3.0,a veces,raramente,raramente,nunca,no,900000.0
2019_mal_1020,1.0,malambo,1020.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,raramente,igual,si,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,1.5,nunca,nunca,raramente,nunca,si,600000.0
2019_pue_1021,1.0,puerto colombia,1021.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,a veces,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,a menudo,a menudo,raramente,no,1100000.0
2019_pue_1022,1.0,puerto colombia,1022.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,raramente,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,a veces,raramente,nunca,raramente,no,1200000.0
2019_pue_1023,1.0,puerto colombia,1023.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,0.0,no,raramente,peor,si,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,nunca,nunca,no,630000.0
2019_pue_1024,1.0,puerto colombia,1024.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,raramente,mejor,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,9.0,a menudo,raramente,nunca,raramente,no,828116.0
2019_pue_1025,1.0,puerto colombia,1025.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,1.0,si,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,10.0,a menudo,nunca,a veces,raramente,no,828116.0
2019_pue_1026,1.0,puerto colombia,1026.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,siempre,peor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,a veces,raramente,raramente,no,1200000.0
2019_mal_1027,2.0,malambo,1027.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,1.0,0.0,2.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,9.0,raramente,nunca,a veces,nunca,si,950000.0
2019_mal_1028,1.0,malambo,1028.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,no,2.0,0.0,1.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,9.0,raramente,nunca,siempre,nunca,no,380000.0
2019_pue_1029,1.0,puerto colombia,1029.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,9.0,raramente,a veces,raramente,a veces,si,930000.0
2019_pue_1030,1.0,puerto colombia,1030.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,no,0.0,0.0,1.0,si,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,9.0,a menudo,siempre,raramente,nunca,si,710000.0
2019_mal_1031,1.0,malambo,1031.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,9.0,raramente,a veces,raramente,a veces,si,980000.0
2019_pue_1032,2.0,puerto colombia,1032.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,3.0,a menudo,a veces,nunca,raramente,no,828116.0
2019_mal_1033,1.0,malambo,1033.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,9.0,a veces,a veces,raramente,nunca,no,1150000.0
2019_pue_1034,1.0,puerto colombia,1034.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,10.0,a veces,a veces,nunca,raramente,no,1200000.0
2019_pue_1035,1.0,puerto colombia,1035.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,no,2.0,0.0,0.0,no,a veces,peor,no,no,control sobre algunas decisiones,poco probable,si,menos de 1 salario mínimo,nada feliz,muy insatisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,raramente,a veces,no,650000.0
2019_pue_1036,1.0,puerto colombia,1036.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,9.0,a menudo,a veces,nunca,raramente,no,828116.0
2019_pue_1037,1.0,puerto colombia,1037.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,2.0,0.0,0.0,no,a menudo,peor,no,no,control sobre la mayoría de decisiones,poco probable,si,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,siempre,a veces,a menudo,si,650000.0
2019_pue_1038,1.0,puerto colombia,1038.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,a menudo,igual,no,no,ningún control,muy probable,si,entre 1 y 2 salarios mínimos,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,a menudo,raramente,nunca,si,830000.0
2019_pue_1039,1.0,puerto colombia,1039.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,9.0,a menudo,a veces,nunca,raramente,no,828116.0
2019_pue_1040,1.0,puerto colombia,1040.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,0.0,no,a veces,peor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,a veces,nunca,nunca,no,580000.0
2019_pue_1041,2.0,puerto colombia,1041.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,1.0,0.0,no,raramente,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,raramente,a veces,raramente,raramente,si,1100000.0
2019_pue_1042,2.0,puerto colombia,1042.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,1.0,si,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,7.0,a menudo,a veces,nunca,raramente,no,828116.0
2019_pue_1043,1.0,puerto colombia,1043.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,raramente,igual,no,no,control sobre todas las decisiones,muy probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a veces,raramente,nunca,raramente,no,1100000.0
2019_pue_1044,1.0,puerto colombia,1044.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,raramente,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a menudo,nunca,a veces,nunca,no,781000.0
2019_pue_1045,1.0,puerto colombia,1045.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,a veces,a veces,raramente,nunca,no,1090000.0
2019_pue_1046,1.0,puerto colombia,1046.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,raramente,peor,no,no,control sobre todas las decisiones,nada probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a veces,a veces,nunca,raramente,no,1000000.0
2019_pue_1047,1.0,puerto colombia,1047.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,si,1.0,0.0,1.0,no,raramente,peor,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,9.0,a menudo,a veces,nunca,raramente,no,828116.0
2019_pue_1048,1.0,puerto colombia,1048.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,a veces,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,5.0,a menudo,a menudo,raramente,nunca,no,1200000.0
2019_pue_1049,1.0,puerto colombia,1049.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,a menudo,raramente,nunca,no,900000.0
2019_pue_1050,1.0,puerto colombia,1050.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,1.0,si,raramente,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,6.0,a menudo,a veces,nunca,raramente,no,828116.0
2019_pue_1051,1.0,puerto colombia,1051.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,no,2.0,0.0,0.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,nada feliz,muy insatisfecho,entre 1 y 2 salarios mínimos,1.0,0.0,nunca,nunca,a veces,a menudo,no,650000.0
2019_pue_1052,1.0,puerto colombia,1052.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,no,1.0,0.0,1.0,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,entre 1 y 2 salarios mínimos,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,9.0,nunca,a menudo,raramente,nunca,no,900000.0
2019_pue_1053,1.0,puerto colombia,1053.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,a veces,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,7.0,a menudo,a veces,raramente,nunca,no,828116.0
2019_pue_1054,2.0,puerto colombia,1054.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,si,3.0,0.0,2.0,si,a veces,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,5.0,a veces,raramente,nunca,raramente,no,1500000.0
2019_pue_1055,1.0,puerto colombia,1055.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,nada feliz,muy insatisfecho,entre 2 y 5 salarios mínimos,1.0,0.0,a menudo,siempre,raramente,nunca,no,750000.0
