id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2018_pue_579,2.0,puerto colombia,579.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,a veces,raramente,nunca,no,920000.0
2018_pue_580,2.0,puerto colombia,580.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,a veces,raramente,a veces,no,430000.0
2018_pue_581,2.0,puerto colombia,581.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,menos de 1 salario mínimo,2.0,si,raramente,a veces,raramente,a veces,no,400000.0
2018_pue_582,3.0,puerto colombia,582.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,a veces,raramente,a veces,no,430000.0
2018_pue_583,2.0,puerto colombia,583.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,850000.0
2018_pue_584,1.0,puerto colombia,584.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,400000.0
2018_pue_585,1.0,puerto colombia,585.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,otra,muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,680000.0
2018_pue_586,1.0,puerto colombia,586.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,400000.0
2018_gal_587,1.0,galapa,587.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,otra,muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,410000.0
2018_pue_588,3.0,puerto colombia,588.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,raramente,raramente,nunca,no,1200000.0
2018_pue_589,3.0,puerto colombia,589.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,no,0.0,1.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,950000.0
2018_pue_590,2.0,puerto colombia,590.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,si,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,posesión sin titulo o propiedad colectiva,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,480000.0
2018_sol_591,2.0,soledad,591.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,0.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,1100000.0
2018_sol_592,2.0,soledad,592.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,1.0,si,apartamento,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,si,no,no,no,si,no,no,no,no,a veces,igual,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,a veces,raramente,a veces,no,950000.0
2018_sol_593,2.0,soledad,593.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,cuarto(s),1.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,si,no,no,no,no,no,no,no,no,raramente,igual,si,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,nunca,nunca,no,700000.0
2018_sol_594,2.0,soledad,594.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,1.0,si,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,raramente,nunca,no,1000000.0
2018_sol_595,1.0,soledad,595.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,no,0.0,0.0,2.0,si,apartamento,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,mejor,si,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,nunca,nunca,raramente,no,900000.0
2018_sol_596,1.0,soledad,596.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,0.0,0.0,3.0,no,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,a veces,igual,no,si,control sobre la mayoría de decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,raramente,nunca,nunca,no,900000.0
2018_sol_598,1.0,soledad,598.0,7.0,4.0,3.0,1.0,1.0,3.0,0.0,4.0,no,3.0,0.0,3.0,no,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,nunca,raramente,raramente,no,1500000.0
2018_sol_599,1.0,soledad,599.0,4.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,no,1.0,0.0,2.0,no,apartamento,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a menudo,igual,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,a veces,a menudo,a veces,no,700000.0
2018_sol_600,1.0,soledad,600.0,5.0,4.0,1.0,1.0,1.0,0.0,2.0,3.0,no,0.0,0.0,4.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",electricidad,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a menudo,igual,no,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,raramente,raramente,raramente,no,700000.0
2018_sol_601,1.0,soledad,601.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,no,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","madera burda, tabla, tablón, bahareque",electricidad,no,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,peor,si,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,raramente,raramente,nunca,no,900000.0
2018_sol_602,2.0,soledad,602.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,2.0,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,si,si,si,no,si,no,nunca,igual,no,si,control sobre muy pocas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,raramente,raramente,a veces,no,1000000.0
2018_sol_603,2.0,soledad,603.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,no,0.0,0.0,2.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,igual,no,si,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,a veces,a veces,raramente,nunca,no,400000.0
2018_sol_604,1.0,soledad,604.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,3.0,0.0,4.0,no,apartamento,2.0,si,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,no,no,si,no,no,no,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,nunca,no,781242.0
2018_sol_605,1.0,soledad,605.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,no,3.0,0.0,1.0,no,casa,3.0,si,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,no,no,no,no,no,si,no,no,no,nunca,peor,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,si,otra,nada feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,nunca,a veces,nunca,no,400000.0
2018_sol_606,1.0,soledad,606.0,7.0,3.0,4.0,1.0,1.0,1.0,0.0,6.0,si,1.0,1.0,3.0,no,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,igual,no,si,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,nunca,nunca,no,500000.0
2018_sol_607,1.0,soledad,607.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,3.0,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,si,si,no,no,no,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,a veces,a menudo,nunca,no,781242.0
2018_sol_608,1.0,soledad,608.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,2.0,no,casa,3.0,no,no,si,no,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,mejor,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,no,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,nunca,no,600000.0
2018_sol_609,1.0,soledad,609.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,si,2.0,0.0,2.0,si,apartamento,3.0,no,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,no,si,no,no,no,no,si,no,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,nunca,raramente,no,781242.0
2018_sol_610,1.0,soledad,610.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,2.0,0.0,3.0,si,casa,3.0,si,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,menos de 1 salario mínimo,3.0,si,a veces,a veces,nunca,raramente,no,781242.0
2018_sol_611,1.0,soledad,611.0,7.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,no,1.0,1.0,2.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,no,si,no,no,no,no,no,no,no,no,no,nunca,peor,no,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,más de 5 salarios mínimos,1.0,si,a veces,raramente,nunca,a veces,no,600000.0
2018_sol_612,2.0,soledad,612.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,1.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,no,no,si,no,no,no,a veces,mejor,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,nunca,a veces,raramente,no,1000000.0
2018_sol_613,1.0,soledad,613.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,si,3.0,0.0,4.0,no,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,no,no,si,no,no,no,nunca,mejor,si,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,nunca,no,800000.0
2018_sol_614,3.0,soledad,614.0,6.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,no,2.0,6.0,1.0,no,casa,3.0,si,no,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,si,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente,no,896730.0
2018_sol_615,2.0,soledad,615.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,0.0,1.0,no,apartamento,3.0,no,no,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,si,no,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,nunca,raramente,no,780250.0
2018_sol_616,2.0,soledad,616.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,1.0,0.0,2.0,no,casa,3.0,no,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,si,si,no,no,no,no,si,no,no,no,a veces,igual,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,a veces,raramente,raramente,nunca,no,745300.0
2018_sol_617,1.0,soledad,617.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,no,apartamento,1.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,si,no,no,si,no,no,no,no,si,no,no,no,a menudo,mejor,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente,no,850000.0
2018_sol_618,1.0,soledad,618.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,no,0.0,1.0,2.0,no,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,si,no,no,no,si,no,no,si,no,si,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,raramente,nunca,nunca,no,1200000.0
2018_sol_619,2.0,soledad,619.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,2.0,no,apartamento,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,si,no,no,no,no,si,no,no,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,a veces,raramente,raramente,raramente,no,780000.0
2018_sol_620,1.0,soledad,620.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,si,casa,1.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,si,si,si,no,si,no,no,no,si,si,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,raramente,nunca,nunca,no,1200000.0
