id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre
2013_sol_598,3.0,soledad,598.0,4.0,1.0,3.0,1.0,0.0,3.0,no,1.0,universitaria,0.0,3.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,si,no,nunca,peor,no,si,control sobre algunas decisiones,poco probable,no
2013_sol_599,2.0,soledad,599.0,3.0,0.0,3.0,0.0,0.0,2.0,no,2.0,universitaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no
2013_sol_600,1.0,soledad,600.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,si,si,no,si,si,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no
2013_sol_601,1.0,soledad,601.0,4.0,1.0,3.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,si,no,a veces,peor,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_sol_602,1.0,soledad,602.0,4.0,1.0,3.0,3.0,0.0,1.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no
2013_sol_603,2.0,soledad,603.0,3.0,1.0,2.0,1.0,0.0,2.0,no,0.0,media,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,si,control sobre muy pocas decisiones,poco probable,si
2013_sol_604,2.0,soledad,604.0,4.0,2.0,2.0,2.0,0.0,2.0,no,1.0,universitaria,0.0,3.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,mejor,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_605,2.0,soledad,605.0,3.0,0.0,3.0,2.0,0.0,1.0,no,2.0,universitaria,0.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,raramente,peor,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_606,2.0,soledad,606.0,2.0,1.0,1.0,1.0,0.0,1.0,no,1.0,básica secundaria,0.0,0.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no
2013_sol_607,1.0,soledad,607.0,3.0,1.0,2.0,1.0,0.0,2.0,no,0.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,no,control sobre muy pocas decisiones,algo probable,no
2013_sol_608,2.0,soledad,608.0,5.0,2.0,3.0,1.0,1.0,3.0,no,3.0,universitaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,no,ningún control,algo probable,no
2013_sol_609,2.0,soledad,609.0,4.0,1.0,3.0,1.0,1.0,1.0,no,2.0,universitaria,1.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,a veces,mejor,no,no,control sobre algunas decisiones,algo probable,no
2013_sol_610,2.0,soledad,610.0,5.0,3.0,2.0,1.0,1.0,2.0,no,2.0,universitaria,1.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_611,2.0,soledad,611.0,4.0,2.0,2.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_sol_612,1.0,soledad,612.0,5.0,3.0,2.0,2.0,0.0,3.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,algo probable,si
2013_sol_613,2.0,soledad,613.0,3.0,1.0,2.0,0.0,0.0,3.0,no,0.0,universitaria,0.0,1.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,no,si,control sobre muy pocas decisiones,algo probable,no
2013_sol_614,2.0,soledad,614.0,4.0,1.0,3.0,0.0,0.0,4.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,muy probable,no
2013_sol_615,2.0,soledad,615.0,4.0,1.0,3.0,0.0,0.0,4.0,no,2.0,universitaria,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,si,control sobre muy pocas decisiones,muy probable,no
2013_sol_616,1.0,soledad,616.0,6.0,4.0,2.0,2.0,0.0,3.0,no,3.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,a veces,igual,no,si,control sobre muy pocas decisiones,algo probable,no
2013_sol_617,2.0,soledad,617.0,3.0,1.0,2.0,1.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,si,no,raramente,mejor,no,si,control sobre muy pocas decisiones,muy probable,no
2013_sol_618,2.0,soledad,618.0,4.0,1.0,3.0,0.0,2.0,2.0,no,0.0,universitaria,0.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,no,si,control sobre muy pocas decisiones,algo probable,no
2013_sol_619,2.0,soledad,619.0,2.0,0.0,2.0,1.0,1.0,0.0,no,1.0,básica secundaria,1.0,0.0,si,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,a menudo,peor,no,no,control sobre la mayoría de decisiones,poco probable,si
2013_sol_620,2.0,soledad,620.0,2.0,1.0,1.0,1.0,1.0,0.0,no,1.0,básica secundaria,1.0,0.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,si,control sobre muy pocas decisiones,algo probable,no
2013_sol_621,2.0,soledad,621.0,4.0,2.0,2.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,si,no,raramente,igual,no,si,control sobre muy pocas decisiones,muy probable,no
2013_sol_622,2.0,soledad,622.0,3.0,1.0,2.0,1.0,1.0,1.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,raramente,mejor,no,no,control sobre muy pocas decisiones,algo probable,no
2013_sol_623,2.0,soledad,623.0,5.0,0.0,5.0,3.0,1.0,1.0,no,3.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,si,no,a veces,igual,no,si,control sobre muy pocas decisiones,poco probable,no
2013_sol_624,2.0,soledad,624.0,3.0,2.0,1.0,2.0,0.0,1.0,no,2.0,media,1.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,a veces,mejor,no,si,control sobre muy pocas decisiones,algo probable,no
2013_sol_625,1.0,soledad,625.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,1.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,no,no,a menudo,igual,no,si,control sobre muy pocas decisiones,muy probable,no
2013_sol_626,1.0,soledad,626.0,1.0,1.0,0.0,0.0,0.0,1.0,no,0.0,básica secundaria,0.0,1.0,no,cuarto(s),1.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,a veces,mejor,si,si,control sobre todas las decisiones,muy probable,no
2013_sol_627,2.0,soledad,627.0,3.0,1.0,2.0,0.0,1.0,1.0,no,1.0,universitaria,0.0,3.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,mejor,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_sol_628,2.0,soledad,628.0,5.0,2.0,3.0,1.0,1.0,3.0,no,3.0,universitaria,0.0,1.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,si,no,a veces,peor,no,no,control sobre muy pocas decisiones,algo probable,no
2013_gal_629,2.0,galapa,629.0,4.0,3.0,1.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,no,si,no,no,a veces,peor,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_gal_630,1.0,galapa,630.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,no,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_gal_631,1.0,galapa,631.0,3.0,2.0,1.0,1.0,0.0,2.0,no,1.0,básica primaria,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,a veces,igual,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_gal_632,2.0,galapa,632.0,4.0,3.0,1.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,no
2013_gal_633,1.0,galapa,633.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,0.0,2.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_gal_634,1.0,galapa,634.0,4.0,3.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,si,si,no,no,no,no,si,no,si,no,no,a veces,igual,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_gal_635,2.0,galapa,635.0,4.0,3.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,si,si,no,no,no,no,no,no,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_636,2.0,galapa,636.0,5.0,1.0,4.0,2.0,1.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,si,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_gal_637,2.0,galapa,637.0,4.0,2.0,2.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_gal_638,2.0,galapa,638.0,4.0,3.0,1.0,1.0,1.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,poco probable,no
2013_gal_639,2.0,galapa,639.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica secundaria,0.0,0.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,si,si,no,no,a veces,peor,no,si,control sobre todas las decisiones,algo probable,si
2013_gal_640,2.0,galapa,640.0,4.0,2.0,2.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_gal_641,1.0,galapa,641.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,si,si,no,no,no,no,no,no,si,no,no,nunca,peor,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_gal_642,2.0,galapa,642.0,3.0,1.0,2.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,si,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre todas las decisiones,algo probable,si
2013_gal_643,2.0,galapa,643.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,si,si,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,no
2013_gal_644,2.0,galapa,644.0,5.0,2.0,3.0,2.0,1.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,no,si,no,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_gal_645,2.0,galapa,645.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","tapia pisada, adobe",gas natural domiciliario,no,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_646,1.0,galapa,646.0,3.0,1.0,2.0,0.0,2.0,1.0,no,0.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,no
2013_gal_647,1.0,galapa,647.0,5.0,3.0,2.0,1.0,2.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,si
2013_gal_648,2.0,galapa,648.0,4.0,3.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_gal_649,2.0,galapa,649.0,4.0,3.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,si,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,muy probable,no
2013_gal_650,1.0,galapa,650.0,4.0,2.0,2.0,1.0,0.0,3.0,no,2.0,básica secundaria,1.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,muy probable,si
2013_gal_651,1.0,galapa,651.0,4.0,2.0,2.0,0.0,0.0,4.0,no,1.0,universitaria,1.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_652,1.0,galapa,652.0,3.0,3.0,0.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_653,1.0,galapa,653.0,4.0,2.0,2.0,1.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_654,2.0,galapa,654.0,5.0,3.0,2.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre muy pocas decisiones,algo probable,no
2013_gal_655,2.0,galapa,655.0,4.0,3.0,1.0,2.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre muy pocas decisiones,muy probable,si
2013_gal_656,1.0,galapa,656.0,4.0,3.0,1.0,0.0,0.0,4.0,no,0.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_gal_657,2.0,galapa,657.0,3.0,3.0,0.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,3.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_gal_658,2.0,galapa,658.0,3.0,2.0,1.0,0.0,0.0,3.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","tapia pisada, adobe",gas natural domiciliario,si,no,si,si,si,no,no,no,si,no,no,si,no,no,raramente,peor,no,no,control sobre todas las decisiones,poco probable,si
2013_gal_659,1.0,galapa,659.0,4.0,1.0,3.0,0.0,0.0,4.0,no,0.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_660,2.0,galapa,660.0,4.0,2.0,2.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre muy pocas decisiones,algo probable,no
2013_gal_661,1.0,galapa,661.0,4.0,3.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_gal_662,2.0,galapa,662.0,4.0,4.0,0.0,0.0,0.0,4.0,no,0.0,universitaria,2.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_gal_663,2.0,galapa,663.0,4.0,3.0,1.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,si,no,no,no,no,si,no,si,no,no,nunca,peor,no,si,control sobre la mayoría de decisiones,poco probable,no
2013_gal_664,1.0,galapa,664.0,3.0,0.0,3.0,2.0,0.0,1.0,no,2.0,básica secundaria,0.0,1.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,raramente,peor,no,si,control sobre todas las decisiones,poco probable,no
2013_gal_665,1.0,galapa,665.0,3.0,2.0,1.0,0.0,0.0,3.0,no,1.0,universitaria,1.0,2.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,si,no,si,si,no,no,no,si,si,no,si,no,no,raramente,mejor,no,si,control sobre todas las decisiones,poco probable,no
2013_gal_666,2.0,galapa,666.0,2.0,1.0,1.0,0.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,3.0,no,no,si,si,"cemento, gravilla","tapia pisada, adobe",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,no,no,nunca,igual,no,si,control sobre la mayoría de decisiones,algo probable,si
